date,LoggerID,FullLoggerID,TempInSitu,ECond.mS.cm,Salinity_psu,drift.correction.ec
2023-02-25T01:50:00Z,323,CT_323_HighSGD_20230302,27.99,58375.852785813455,36.516386324517725,962.8527858134522
2023-02-25T01:55:00Z,323,CT_323_HighSGD_20230302,27.98,58376.016175052515,36.52426817949454,963.0161750525177
2023-02-25T02:00:00Z,323,CT_323_HighSGD_20230302,27.959999999999997,58376.17956429158,36.53992488829878,963.1795642915833
2023-02-25T02:05:00Z,323,CT_323_HighSGD_20230302,27.959999999999997,58376.34295353065,36.54004037054899,963.3429535306489
2023-02-25T02:10:00Z,323,CT_323_HighSGD_20230302,27.939999999999998,58376.50634276972,36.55570834562828,963.5063427697145
2023-02-25T02:15:00Z,323,CT_323_HighSGD_20230302,27.93,58376.66973200878,36.56360432154859,963.6697320087801
2023-02-25T02:20:00Z,323,CT_323_HighSGD_20230302,27.91,58376.833121247844,36.57928916533323,963.8331212478456
2023-02-25T02:25:00Z,323,CT_323_HighSGD_20230302,27.889999999999997,58376.99651048691,36.59498525132981,963.9965104869112
2023-02-25T02:30:00Z,323,CT_323_HighSGD_20230302,27.88,58377.15989972598,36.60289535627667,964.1598997259769
2023-02-25T02:35:00Z,323,CT_323_HighSGD_20230302,27.869999999999997,58377.32328896504,36.61080830124364,964.3232889650424
2023-02-25T02:40:00Z,323,CT_323_HighSGD_20230302,27.86,58377.486678204106,36.618724087581356,964.486678204108
2023-02-25T02:45:00Z,323,CT_323_HighSGD_20230302,27.84,58377.65006744317,36.63444840225466,964.6500674431735
2023-02-25T02:50:00Z,323,CT_323_HighSGD_20230302,27.84,58377.81345668224,36.63456418977545,964.8134566822391
2023-02-25T02:55:00Z,323,CT_323_HighSGD_20230302,27.82,58377.97684592131,36.65029983511764,964.9768459213047
2023-02-25T03:00:00Z,323,CT_323_HighSGD_20230302,27.81,58378.14023516037,36.65822982306128,965.1402351603703
2023-02-25T03:05:00Z,323,CT_323_HighSGD_20230302,27.79,58378.303624399436,36.67398243361563,965.3036243994359
2023-02-25T03:10:00Z,323,CT_323_HighSGD_20230302,27.79,58378.4670136385,36.674098348749986,965.4670136385014
2023-02-25T03:15:00Z,323,CT_323_HighSGD_20230302,27.779999999999998,58378.63040287757,36.682036889208256,965.630402877567
2023-02-25T03:20:00Z,323,CT_323_HighSGD_20230302,27.77,58378.79379211663,36.68997828321935,965.7937921166326
2023-02-25T03:25:00Z,323,CT_323_HighSGD_20230302,27.759999999999998,58378.9571813557,36.697922532141845,965.9571813556981
2023-02-25T03:30:00Z,323,CT_323_HighSGD_20230302,27.73,58379.120570594765,36.72154028472201,966.1205705947638
2023-02-25T03:35:00Z,323,CT_323_HighSGD_20230302,27.72,58379.28395983383,36.729495915651405,966.2839598338293
2023-02-25T03:40:00Z,323,CT_323_HighSGD_20230302,27.72,58379.44734907289,36.72961200986835,966.4473490728949
2023-02-25T03:45:00Z,323,CT_323_HighSGD_20230302,27.709999999999997,58379.61073831196,36.73757052812542,966.6107383119605
2023-02-25T03:50:00Z,323,CT_323_HighSGD_20230302,27.689999999999998,58379.77412755103,36.75337998407956,966.774127551026
2023-02-25T03:55:00Z,323,CT_323_HighSGD_20230302,27.68,58379.937516790094,36.761347069983124,966.9375167900916
2023-02-25T04:00:00Z,323,CT_323_HighSGD_20230302,27.669999999999998,58380.100906029154,36.76931702304297,967.1009060291572
2023-02-25T04:05:00Z,323,CT_323_HighSGD_20230302,27.639999999999997,58380.26429526822,36.793011499964706,967.2642952682228
2023-02-25T04:10:00Z,323,CT_323_HighSGD_20230302,27.639999999999997,58380.42768450729,36.793127799367,967.4276845072884
2023-02-25T04:15:00Z,323,CT_323_HighSGD_20230302,27.63,58380.59107374636,36.801109209020225,967.5910737463539
2023-02-25T04:20:00Z,323,CT_323_HighSGD_20230302,27.619999999999997,58380.75446298542,36.80909349266167,967.7544629854195
2023-02-25T04:25:00Z,323,CT_323_HighSGD_20230302,27.61,58380.917852224484,36.81708065166208,967.917852224485
2023-02-25T04:30:00Z,323,CT_323_HighSGD_20230302,27.58,58381.08124146355,36.840826487027414,968.0812414635507
2023-02-25T04:35:00Z,323,CT_323_HighSGD_20230302,27.58,58381.24463070262,36.840942940751326,968.2446307026163
2023-02-25T04:40:00Z,323,CT_323_HighSGD_20230302,27.549999999999997,58381.40801994168,36.86471447193212,968.4080199416818
2023-02-25T04:45:00Z,323,CT_323_HighSGD_20230302,27.549999999999997,58381.571409180746,36.8648310029155,968.5714091807474
2023-02-25T04:50:00Z,323,CT_323_HighSGD_20230302,27.54,58381.73479841981,36.87283827629213,968.734798419813
2023-02-25T04:55:00Z,323,CT_323_HighSGD_20230302,27.529999999999998,58381.89818765888,36.880848436003745,968.8981876588786
2023-02-25T05:00:00Z,323,CT_323_HighSGD_20230302,27.52,58382.06157689795,36.888861483428464,969.0615768979442
2023-02-25T05:05:00Z,323,CT_323_HighSGD_20230302,27.5,58382.22496613701,36.90477958688915,969.2249661370097
