Serial Number:20555837 --,,,,,,
,,,,,,
"Date Time, GMT -1000","Temp, (*C)","Intensity, ( lux)",Button Down,Button Up,Host Connect,EOF
2/16/2023 4:56,27.58,0, , , , 
2/16/2023 4:58,27.54,0, , , , 
2/16/2023 5:00,27.5,0, , , , 
2/16/2023 5:02,27.54,0, , , , 
2/16/2023 5:04,27.54,0, , , , 
2/16/2023 5:06,27.54,0, , , , 
2/16/2023 5:08,27.5,0, , , , 
2/16/2023 5:10,27.5,0, , , , 
2/16/2023 5:12,27.5,0, , , , 
2/16/2023 5:14,27.45,0, , , , 
2/16/2023 5:16,27.5,0, , , , 
2/16/2023 5:18,27.5,0, , , , 
2/16/2023 5:20,27.45,0, , , , 
2/16/2023 5:22,27.45,0, , , , 
2/16/2023 5:24,27.45,0, , , , 
2/16/2023 5:26,27.54,0, , , , 
2/16/2023 5:28,27.5,0, , , , 
2/16/2023 5:30,27.41,0, , , , 
2/16/2023 5:32,27.45,1, , , , 
2/16/2023 5:34,27.45,2, , , , 
2/16/2023 5:36,27.45,4, , , , 
2/16/2023 5:38,27.45,6, , , , 
2/16/2023 5:40,27.5,11, , , , 
2/16/2023 5:42,27.37,14, , , , 
2/16/2023 5:44,27.24,22, , , , 
2/16/2023 5:46,27.11,31, , , , 
2/16/2023 5:48,27.02,43, , , , 
2/16/2023 5:50,27.02,58, , , , 
2/16/2023 5:52,26.94,85, , , , 
2/16/2023 5:54,26.94,105, , , , 
2/16/2023 5:56,26.98,136, , , , 
2/16/2023 5:58,26.9,166, , , , 
2/16/2023 6:00,26.94,175, , , , 
2/16/2023 6:02,26.94,186, , , , 
2/16/2023 6:04,26.94,227, , , , 
2/16/2023 6:06,26.98,260, , , , 
2/16/2023 6:08,26.98,289, , , , 
2/16/2023 6:10,26.98,314, , , , 
2/16/2023 6:12,26.98,354, , , , 
2/16/2023 6:14,27.02,401, , , , 
2/16/2023 6:16,26.98,419, , , , 
2/16/2023 6:18,27.02,468, , , , 
2/16/2023 6:20,26.98,505, , , , 
2/16/2023 6:22,27.02,565, , , , 
2/16/2023 6:24,27.02,591, , , , 
2/16/2023 6:26,27.02,632, , , , 
2/16/2023 6:28,27.07,662, , , , 
2/16/2023 6:30,27.07,702, , , , 
2/16/2023 6:32,27.07,773, , , , 
2/16/2023 6:34,27.07,813, , , , 
2/16/2023 6:36,27.07,838, , , , 
2/16/2023 6:38,27.07,892, , , , 
2/16/2023 6:40,27.11,940, , , , 
2/16/2023 6:42,27.11,989, , , , 
2/16/2023 6:44,27.11,"1,013", , , , 
2/16/2023 6:46,27.15,"1,074", , , , 
2/16/2023 6:48,27.2,"1,125", , , , 
2/16/2023 6:50,27.2,"1,106", , , , 
2/16/2023 6:52,27.2,"1,165", , , , 
2/16/2023 6:54,27.2,"1,191", , , , 
2/16/2023 6:56,27.24,"1,263", , , , 
2/16/2023 6:58,27.24,"1,281", , , , 
2/16/2023 7:00,27.24,"1,281", , , , 
2/16/2023 7:02,27.24,"1,270", , , , 
2/16/2023 7:04,27.28,"1,260", , , , 
2/16/2023 7:06,27.28,"1,234", , , , 
2/16/2023 7:08,27.28,"1,219", , , , 
2/16/2023 7:10,27.28,"1,229", , , , 
2/16/2023 7:12,27.32,"1,270", , , , 
2/16/2023 7:14,27.32,"1,303", , , , 
2/16/2023 7:16,27.32,"1,369", , , , 
2/16/2023 7:18,27.37,"1,399", , , , 
2/16/2023 7:20,27.41,"1,457", , , , 
2/16/2023 7:22,27.37,"1,506", , , , 
2/16/2023 7:24,27.37,"1,592", , , , 
2/16/2023 7:26,27.37,"1,668", , , , 
2/16/2023 7:28,27.41,"1,696", , , , 
2/16/2023 7:30,27.37,"1,835", , , , 
2/16/2023 7:32,27.41,"1,896", , , , 
2/16/2023 7:34,27.41,"1,930", , , , 
2/16/2023 7:36,27.5,"2,118", , , , 
2/16/2023 7:38,27.5,"2,086", , , , 
2/16/2023 7:40,27.45,"2,120", , , , 
2/16/2023 7:42,27.45,"2,286", , , , 
2/16/2023 7:44,27.5,"2,319", , , , 
2/16/2023 7:46,27.54,"2,420", , , , 
2/16/2023 7:48,27.54,"2,400", , , , 
2/16/2023 7:50,27.5,"2,367", , , , 
2/16/2023 7:52,27.58,"2,389", , , , 
2/16/2023 7:54,27.54,"2,137", , , , 
2/16/2023 7:56,27.54,"1,891", , , , 
2/16/2023 7:58,27.54,"1,951", , , , 
2/16/2023 8:00,27.54,"1,904", , , , 
2/16/2023 8:02,27.63,"1,922", , , , 
2/16/2023 8:04,27.63,"1,848", , , , 
2/16/2023 8:06,27.67,"1,996", , , , 
2/16/2023 8:08,27.63,835, , , , 
2/16/2023 8:10,27.28,"3,005", , , , 
2/16/2023 8:12,27.28,"3,109", , , , 
2/16/2023 8:14,27.2,"3,130", , , , 
2/16/2023 8:16,27.15,"3,269", , , , 
2/16/2023 8:18,27.15,"4,020", , , , 
2/16/2023 8:20,27.24,"3,635", , , , 
2/16/2023 8:22,27.2,"3,940", , , , 
2/16/2023 8:24,27.24,"3,519", , , , 
2/16/2023 8:26,27.37,"4,164", , , , 
2/16/2023 8:28,27.32,"4,058", , , , 
2/16/2023 8:30,27.41,"4,252", , , , 
2/16/2023 8:32,27.45,"3,863", , , , 
2/16/2023 8:34,27.5,"4,653", , , , 
2/16/2023 8:36,27.5,"4,303", , , , 
2/16/2023 8:38,27.45,"4,274", , , , 
2/16/2023 8:40,27.54,"4,484", , , , 
2/16/2023 8:42,27.5,"5,097", , , , 
2/16/2023 8:44,27.54,"4,708", , , , 
2/16/2023 8:46,27.58,"4,667", , , , 
2/16/2023 8:48,27.67,"4,855", , , , 
2/16/2023 8:50,27.63,"5,097", , , , 
2/16/2023 8:52,27.67,"5,466", , , , 
2/16/2023 8:54,27.75,"4,160", , , , 
2/16/2023 8:56,27.71,"5,156", , , , 
2/16/2023 8:58,27.75,"6,395", , , , 
2/16/2023 9:00,27.75,"4,814", , , , 
2/16/2023 9:02,27.75,"5,256", , , , 
2/16/2023 9:04,27.8,"4,781", , , , 
2/16/2023 9:06,27.84,"5,142", , , , 
2/16/2023 9:08,27.88,"5,126", , , , 
2/16/2023 9:10,27.88,"5,384", , , , 
2/16/2023 9:12,27.88,"5,798", , , , 
2/16/2023 9:14,27.93,"5,752", , , , 
2/16/2023 9:16,27.93,"2,440", , , , 
2/16/2023 9:18,27.93,"5,755", , , , 
2/16/2023 9:20,27.88,"4,932", , , , 
2/16/2023 9:22,28.01,"6,428", , , , 
2/16/2023 9:24,28.18,"6,228", , , , 
2/16/2023 9:26,28.14,"6,356", , , , 
2/16/2023 9:28,28.14,"5,816", , , , 
2/16/2023 9:30,28.14,"1,865", , , , 
2/16/2023 9:32,27.88,"5,412", , , , 
2/16/2023 9:34,28.31,"6,144", , , , 
2/16/2023 9:36,28.31,"6,968", , , , 
2/16/2023 9:38,28.48,"6,963", , , , 
2/16/2023 9:40,28.48,"6,751", , , , 
2/16/2023 9:42,28.44,"6,441", , , , 
2/16/2023 9:44,28.27,"3,493", , , , 
2/16/2023 9:46,28.27,"3,350", , , , 
2/16/2023 9:48,28.44,"7,237", , , , 
2/16/2023 9:50,28.48,"6,625", , , , 
2/16/2023 9:52,28.53,"7,063", , , , 
2/16/2023 9:54,28.4,"24,023", , , , 
2/16/2023 9:56,28.35,"21,729", , , , 
2/16/2023 9:58,28.27,"9,298", , , , 
2/16/2023 10:00,28.48,"19,999", , , , 
2/16/2023 10:02,28.44,"34,468", , , , 
2/16/2023 10:04,28.48,"27,935", , , , 
2/16/2023 10:06,28.78,"26,808", , , , 
2/16/2023 10:08,29,"36,854", , , , 
2/16/2023 10:10,29.08,"19,569", , , , 
2/16/2023 10:12,28.91,"8,064", , , , 
2/16/2023 10:14,28.4,"6,996", , , , 
2/16/2023 10:16,28.23,"7,099", , , , 
2/16/2023 10:18,28.31,"14,561", , , , 
2/16/2023 10:20,28.83,"31,764", , , , 
2/16/2023 10:22,28.35,"7,035", , , , 
2/16/2023 10:24,28.7,"23,972", , , , 
2/16/2023 10:26,28.74,"12,769", , , , 
2/16/2023 10:28,28.65,"17,833", , , , 
2/16/2023 10:30,28.61,"13,588", , , , 
2/16/2023 10:32,28.4,"13,297", , , , 
2/16/2023 10:34,28.74,"32,768", , , , 
2/16/2023 10:36,28.31,"5,693", , , , 
2/16/2023 10:38,28.65,"7,329", , , , 
2/16/2023 10:40,28.48,"6,871", , , , 
2/16/2023 10:42,28.7,"10,130", , , , 
2/16/2023 10:44,28.95,"6,884", , , , 
2/16/2023 10:46,28.61,"19,451", , , , 
2/16/2023 10:48,28.78,"30,198", , , , 
2/16/2023 10:50,28.53,"13,061", , , , 
2/16/2023 10:52,28.44,"5,149", , , , 
2/16/2023 10:54,28.35,"5,160", , , , 
2/16/2023 10:56,28.53,"6,213", , , , 
2/16/2023 10:58,28.27,"5,824", , , , 
2/16/2023 11:00,28.35,"7,350", , , , 
2/16/2023 11:02,28.31,"4,439", , , , 
2/16/2023 11:04,28.4,"5,299", , , , 
2/16/2023 11:06,28.1,"14,029", , , , 
2/16/2023 11:08,28.61,"24,965", , , , 
2/16/2023 11:10,28.7,"7,680", , , , 
2/16/2023 11:12,28.31,"9,792", , , , 
2/16/2023 11:14,28.14,"5,386", , , , 
2/16/2023 11:16,28.05,"4,733", , , , 
2/16/2023 11:18,28.31,"5,806", , , , 
2/16/2023 11:20,28.18,"5,219", , , , 
2/16/2023 11:22,28.35,"8,387", , , , 
2/16/2023 11:24,28.44,"4,627", , , , 
2/16/2023 11:26,28.44,"9,101", , , , 
2/16/2023 11:28,28.31,"4,337", , , , 
2/16/2023 11:30,28.74,"14,828", , , , 
2/16/2023 11:32,28.83,"14,223", , , , 
2/16/2023 11:34,28.91,"9,805", , , , 
2/16/2023 11:36,29.13,"11,387", , , , 
2/16/2023 11:38,29.17,"12,872", , , , 
2/16/2023 11:40,29.04,"9,341", , , , 
2/16/2023 11:42,29.21,"11,203", , , , 
2/16/2023 11:44,28.83,"14,868", , , , 
2/16/2023 11:46,28.91,"15,222", , , , 
2/16/2023 11:48,29.17,"13,353", , , , 
2/16/2023 11:50,29.17,"13,061", , , , 
2/16/2023 11:52,29.21,"13,041", , , , 
2/16/2023 11:54,28.74,"2,166", , , , 
2/16/2023 11:56,28.48,"2,661", , , , 
2/16/2023 11:58,28.61,"3,190", , , , 
2/16/2023 12:00,28.78,"3,122", , , , 
2/16/2023 12:02,28.7,"8,650", , , , 
2/16/2023 12:04,28.7,"3,416", , , , 
2/16/2023 12:06,28.61,"3,464", , , , 
2/16/2023 12:08,28.57,"2,670", , , , 
2/16/2023 12:10,28.31,"2,468", , , , 
2/16/2023 12:12,28.35,"2,031", , , , 
2/16/2023 12:14,28.31,"1,482", , , , 
2/16/2023 12:16,28.48,"3,779", , , , 
2/16/2023 12:18,28.4,"3,396", , , , 
2/16/2023 12:20,28.44,"2,918", , , , 
2/16/2023 12:22,28.31,"2,299", , , , 
2/16/2023 12:24,28.14,"1,782", , , , 
2/16/2023 12:26,28.31,"1,467", , , , 
2/16/2023 12:28,28.53,"1,276", , , , 
2/16/2023 12:30,28.31,580, , , , 
2/16/2023 12:32,28.23,"1,133", , , , 
2/16/2023 12:34,28.18,901, , , , 
2/16/2023 12:36,28.27,992, , , , 
2/16/2023 12:38,28.14,"1,115", , , , 
2/16/2023 12:40,28.05,"1,152", , , , 
2/16/2023 12:42,28.05,"1,439", , , , 
2/16/2023 12:44,28.01,"1,651", , , , 
2/16/2023 12:46,28.31,"2,389", , , , 
2/16/2023 12:48,28.18,"2,889", , , , 
2/16/2023 12:50,28.14,"3,544", , , , 
2/16/2023 12:52,28.1,"3,534", , , , 
2/16/2023 12:54,27.97,"3,556", , , , 
2/16/2023 12:56,27.97,"3,826", , , , 
2/16/2023 12:58,27.75,"3,855", , , , 
2/16/2023 13:00,27.75,"4,472", , , , 
2/16/2023 13:02,27.84,"5,668", , , , 
2/16/2023 13:04,27.88,"6,177", , , , 
2/16/2023 13:06,27.97,"6,318", , , , 
2/16/2023 13:08,27.84,"6,597", , , , 
2/16/2023 13:10,27.8,"7,178", , , , 
2/16/2023 13:12,27.8,"7,695", , , , 
2/16/2023 13:14,28.01,"11,853", , , , 
2/16/2023 13:16,28.18,"16,686", , , , 
2/16/2023 13:18,28.27,"14,761", , , , 
2/16/2023 13:20,28.53,"26,993", , , , 
2/16/2023 13:22,28.7,"20,367", , , , 
2/16/2023 13:24,28.61,"33,812", , , , 
2/16/2023 13:26,28.61,"23,849", , , , 
2/16/2023 13:28,28.95,"18,995", , , , 
2/16/2023 13:30,28.7,"4,020", , , , 
2/16/2023 13:32,28.44,"4,270", , , , 
2/16/2023 13:34,28.27,"5,124", , , , 
2/16/2023 13:36,28.31,"4,182", , , , 
2/16/2023 13:38,28.14,"2,449", , , , 
2/16/2023 13:40,28.31,"3,707", , , , 
2/16/2023 13:42,28.44,"4,867", , , , 
2/16/2023 13:44,28.18,"1,312", , , , 
2/16/2023 13:46,28.1,"1,532", , , , 
2/16/2023 13:48,27.93,"1,139", , , , 
2/16/2023 13:50,27.67,"1,719", , , , 
2/16/2023 13:52,27.75,"1,477", , , , 
2/16/2023 13:54,27.75,"1,729", , , , 
2/16/2023 13:56,27.93,"4,378", , , , 
2/16/2023 13:58,27.93,"1,663", , , , 
2/16/2023 14:00,28.31,"4,370", , , , 
2/16/2023 14:02,28.48,"4,164", , , , 
2/16/2023 14:04,28.23,"1,335", , , , 
2/16/2023 14:06,28.01,"1,415", , , , 
2/16/2023 14:08,27.71,"1,170", , , , 
2/16/2023 14:10,27.54,"1,180", , , , 
2/16/2023 14:12,27.54,"1,242", , , , 
2/16/2023 14:14,27.88,"3,749", , , , 
2/16/2023 14:16,27.97,"1,227", , , , 
2/16/2023 14:18,27.67,"1,380", , , , 
2/16/2023 14:20,27.58,"1,312", , , , 
2/16/2023 14:22,27.54,"1,416", , , , 
2/16/2023 14:24,27.63,"1,510", , , , 
2/16/2023 14:26,28.01,"3,987", , , , 
2/16/2023 14:28,27.93,"3,391", , , , 
2/16/2023 14:30,27.8,"3,991", , , , 
2/16/2023 14:32,27.8,"3,903", , , , 
2/16/2023 14:34,28.01,"4,726", , , , 
2/16/2023 14:36,27.88,"3,802", , , , 
2/16/2023 14:38,28.01,"4,164", , , , 
2/16/2023 14:40,27.8,"1,565", , , , 
2/16/2023 14:42,28.01,"3,642", , , , 
2/16/2023 14:44,28.01,"3,642", , , , 
2/16/2023 14:46,28.05,"3,149", , , , 
2/16/2023 14:48,27.84,"3,028", , , , 
2/16/2023 14:50,27.71,"2,396", , , , 
2/16/2023 14:52,27.67,"2,735", , , , 
2/16/2023 14:54,27.58,"1,181", , , , 
2/16/2023 14:56,27.45,"2,034", , , , 
2/16/2023 14:58,27.45,"2,100", , , , 
2/16/2023 15:00,27.45,"2,310", , , , 
2/16/2023 15:02,27.5,"1,785", , , , 
2/16/2023 15:04,27.45,"2,209", , , , 
2/16/2023 15:06,27.45,"1,720", , , , 
2/16/2023 15:08,27.5,"2,244", , , , 
2/16/2023 15:10,27.37,"1,871", , , , 
2/16/2023 15:12,27.54,"1,361", , , , 
2/16/2023 15:14,27.28,"1,180", , , , 
2/16/2023 15:16,27.28,"3,064", , , , 
2/16/2023 15:18,27.28,"2,080", , , , 
2/16/2023 15:20,27.2,"4,635", , , , 
2/16/2023 15:22,27.54,"3,686", , , , 
2/16/2023 15:24,27.45,"4,160", , , , 
2/16/2023 15:26,27.58,"4,694", , , , 
2/16/2023 15:28,27.45,"2,095", , , , 
2/16/2023 15:30,27.24,"2,025", , , , 
2/16/2023 15:32,27.24,"3,135", , , , 
2/16/2023 15:34,27.41,"3,944", , , , 
2/16/2023 15:36,27.28,"2,198", , , , 
2/16/2023 15:38,27.2,"2,931", , , , 
2/16/2023 15:40,27.32,"3,030", , , , 
2/16/2023 15:42,27.15,"2,238", , , , 
2/16/2023 15:44,27.2,"3,292", , , , 
2/16/2023 15:46,27.32,"4,050", , , , 
2/16/2023 15:48,27.32,"4,282", , , , 
2/16/2023 15:50,27.37,"4,366", , , , 
2/16/2023 15:52,27.5,"5,594", , , , 
2/16/2023 15:54,27.37,"3,320", , , , 
2/16/2023 15:56,27.41,"6,011", , , , 
2/16/2023 15:58,27.5,"5,924", , , , 
2/16/2023 16:00,27.54,"6,016", , , , 
2/16/2023 16:02,27.54,"4,918", , , , 
2/16/2023 16:04,27.5,"6,141", , , , 
2/16/2023 16:06,27.5,"4,998", , , , 
2/16/2023 16:08,27.63,"4,888", , , , 
2/16/2023 16:10,27.45,"4,609", , , , 
2/16/2023 16:12,27.45,"5,417", , , , 
2/16/2023 16:14,27.45,"3,455", , , , 
2/16/2023 16:16,27.24,"2,273", , , , 
2/16/2023 16:18,27.15,"1,944", , , , 
2/16/2023 16:20,27.24,"2,319", , , , 
2/16/2023 16:22,27.11,"2,424", , , , 
2/16/2023 16:24,27.15,"3,130", , , , 
2/16/2023 16:26,27.2,"3,357", , , , 
2/16/2023 16:28,27.24,"3,286", , , , 
2/16/2023 16:30,27.37,"4,899", , , , 
2/16/2023 16:32,27.41,"3,713", , , , 
2/16/2023 16:34,27.28,"3,409", , , , 
2/16/2023 16:36,27.15,"2,051", , , , 
2/16/2023 16:38,27.15,"1,940", , , , 
2/16/2023 16:40,27.11,"1,848", , , , 
2/16/2023 16:42,27.63,"1,778", , , , 
2/16/2023 16:44,28.1,"3,064", , , , 
2/16/2023 16:46,28.53,"4,407", , , , 
2/16/2023 16:48,28.48,"11,986", , , , 
2/16/2023 16:50,28.74,"8,768", , , , 
2/16/2023 16:52,28.48,"14,582", , , , 
2/16/2023 16:54,28.53,"11,049", , , , 
2/16/2023 16:56,28.87,"16,364", , , , 
2/16/2023 16:58,28.87,"14,331", , , , 
2/16/2023 17:00,28.91,"15,411", , , , 
2/16/2023 17:02,28.91,"15,324", , , , 
2/16/2023 17:04,29.04,"16,604", , , , 
2/16/2023 17:06,29.08,"9,393", , , , 
2/16/2023 17:08,29.13,"6,871", , , , 
2/16/2023 17:10,28.95,"6,100", , , , 
2/16/2023 17:12,28.91,"5,458", , , , 
2/16/2023 17:14,28.87,"3,995", , , , 
2/16/2023 17:16,28.74,"4,038", , , , 
2/16/2023 17:18,28.83,"3,936", , , , 
2/16/2023 17:20,28.65,"3,351", , , , 
2/16/2023 17:22,28.61,"2,684", , , , 
2/16/2023 17:24,28.57,"2,776", , , , 
2/16/2023 17:26,28.65,"3,176", , , , 
2/16/2023 17:28,28.61,"2,560", , , , 
2/16/2023 17:30,28.48,"2,246", , , , 
2/16/2023 17:32,28.57,"2,106", , , , 
2/16/2023 17:34,28.48,"1,660", , , , 
2/16/2023 17:36,28.53,"1,508", , , , 
2/16/2023 17:38,28.31,"1,485", , , , 
2/16/2023 17:40,28.31,"1,359", , , , 
2/16/2023 17:42,28.31,"1,348", , , , 
2/16/2023 17:44,28.44,"1,356", , , , 
2/16/2023 17:46,28.31,"1,310", , , , 
2/16/2023 17:48,28.4,"1,274", , , , 
2/16/2023 17:50,28.31,"1,231", , , , 
2/16/2023 17:52,28.44,"1,124", , , , 
2/16/2023 17:54,28.27,"1,039", , , , 
2/16/2023 17:56,28.44,968, , , , 
2/16/2023 17:58,28.31,963, , , , 
2/16/2023 18:00,28.35,866, , , , 
2/16/2023 18:02,28.27,813, , , , 
2/16/2023 18:04,28.31,761, , , , 
2/16/2023 18:06,28.31,685, , , , 
2/16/2023 18:08,28.23,624, , , , 
2/16/2023 18:10,28.31,555, , , , 
2/16/2023 18:12,28.31,475, , , , 
2/16/2023 18:14,28.23,412, , , , 
2/16/2023 18:16,28.14,331, , , , 
2/16/2023 18:18,28.27,263, , , , 
2/16/2023 18:20,28.18,217, , , , 
2/16/2023 18:22,28.18,168, , , , 
2/16/2023 18:24,28.18,137, , , , 
2/16/2023 18:26,28.27,116, , , , 
2/16/2023 18:28,28.23,100, , , , 
2/16/2023 18:30,28.1,80, , , , 
2/16/2023 18:32,28.14,66, , , , 
2/16/2023 18:34,28.05,52, , , , 
2/16/2023 18:36,28.1,39, , , , 
2/16/2023 18:38,28.05,28, , , , 
2/16/2023 18:40,28.05,20, , , , 
2/16/2023 18:42,28.1,14, , , , 
2/16/2023 18:44,28.05,8, , , , 
2/16/2023 18:46,28.14,4, , , , 
2/16/2023 18:48,28.05,2, , , , 
2/16/2023 18:50,28.1,1, , , , 
2/16/2023 18:52,28.05,1, , , , 
2/16/2023 18:54,28.01,0, , , , 
2/16/2023 18:56,28.05,0, , , , 
2/16/2023 18:58,28.05,0, , , , 
2/16/2023 19:00,28.1,0, , , , 
2/16/2023 19:02,28.05,0, , , , 
2/16/2023 19:04,28.18,0, , , , 
2/16/2023 19:06,28.1,0, , , , 
2/16/2023 19:08,27.97,0, , , , 
2/16/2023 19:10,28.14,0, , , , 
2/16/2023 19:12,27.97,0, , , , 
2/16/2023 19:14,28.1,0, , , , 
2/16/2023 19:16,28.1,0, , , , 
2/16/2023 19:18,28.05,0, , , , 
2/16/2023 19:20,28.01,0, , , , 
2/16/2023 19:22,28.05,0, , , , 
2/16/2023 19:24,28.01,0, , , , 
2/16/2023 19:26,27.97,0, , , , 
2/16/2023 19:28,28.05,0, , , , 
2/16/2023 19:30,28.1,0, , , , 
2/16/2023 19:32,28.05,0, , , , 
2/16/2023 19:34,28.01,0, , , , 
2/16/2023 19:36,28.14,0, , , , 
2/16/2023 19:38,28.18,0, , , , 
2/16/2023 19:40,28.18,0, , , , 
2/16/2023 19:42,28.18,0, , , , 
2/16/2023 19:44,28.14,0, , , , 
2/16/2023 19:46,28.05,0, , , , 
2/16/2023 19:48,28.14,0, , , , 
2/16/2023 19:50,28.18,0, , , , 
2/16/2023 19:52,28.14,0, , , , 
2/16/2023 19:54,28.18,0, , , , 
2/16/2023 19:56,28.23,0, , , , 
2/16/2023 19:58,28.14,0, , , , 
2/16/2023 20:00,28.14,0, , , , 
2/16/2023 20:02,28.14,0, , , , 
2/16/2023 20:04,28.1,0, , , , 
2/16/2023 20:06,28.1,0, , , , 
2/16/2023 20:08,28.1,0, , , , 
2/16/2023 20:10,28.01,0, , , , 
2/16/2023 20:12,28.1,0, , , , 
2/16/2023 20:14,28.01,0, , , , 
2/16/2023 20:16,28.05,0, , , , 
2/16/2023 20:18,28.05,0, , , , 
2/16/2023 20:20,28.1,0, , , , 
2/16/2023 20:22,28.14,0, , , , 
2/16/2023 20:24,28.1,0, , , , 
2/16/2023 20:26,28.14,0, , , , 
2/16/2023 20:28,28.23,0, , , , 
2/16/2023 20:30,28.05,0, , , , 
2/16/2023 20:32,28.05,0, , , , 
2/16/2023 20:34,28.14,0, , , , 
2/16/2023 20:36,28.1,0, , , , 
2/16/2023 20:38,28.18,0, , , , 
2/16/2023 20:40,28.14,0, , , , 
2/16/2023 20:42,28.14,0, , , , 
2/16/2023 20:44,28.23,0, , , , 
2/16/2023 20:46,28.18,0, , , , 
2/16/2023 20:48,28.1,0, , , , 
2/16/2023 20:50,28.18,0, , , , 
2/16/2023 20:52,28.1,0, , , , 
2/16/2023 20:54,28.18,0, , , , 
2/16/2023 20:56,28.14,0, , , , 
2/16/2023 20:58,28.18,0, , , , 
2/16/2023 21:00,28.14,0, , , , 
2/16/2023 21:02,28.1,0, , , , 
2/16/2023 21:04,28.1,0, , , , 
2/16/2023 21:06,28.14,0, , , , 
2/16/2023 21:08,28.14,0, , , , 
2/16/2023 21:10,28.27,0, , , , 
2/16/2023 21:12,28.18,0, , , , 
2/16/2023 21:14,28.1,0, , , , 
2/16/2023 21:16,28.18,0, , , , 
2/16/2023 21:18,28.18,0, , , , 
2/16/2023 21:20,28.1,0, , , , 
2/16/2023 21:22,28.18,0, , , , 
2/16/2023 21:24,28.14,0, , , , 
2/16/2023 21:26,28.14,0, , , , 
2/16/2023 21:28,28.05,0, , , , 
2/16/2023 21:30,28.1,0, , , , 
2/16/2023 21:32,28.14,0, , , , 
2/16/2023 21:34,28.18,0, , , , 
2/16/2023 21:36,28.23,0, , , , 
2/16/2023 21:38,28.23,0, , , , 
2/16/2023 21:40,28.23,0, , , , 
2/16/2023 21:42,28.23,0, , , , 
2/16/2023 21:44,28.27,0, , , , 
2/16/2023 21:46,28.18,0, , , , 
2/16/2023 21:48,28.27,0, , , , 
2/16/2023 21:50,28.18,0, , , , 
2/16/2023 21:52,28.1,0, , , , 
2/16/2023 21:54,28.18,0, , , , 
2/16/2023 21:56,28.14,0, , , , 
2/16/2023 21:58,28.18,0, , , , 
2/16/2023 22:00,28.18,0, , , , 
2/16/2023 22:02,28.18,0, , , , 
2/16/2023 22:04,28.18,0, , , , 
2/16/2023 22:06,28.23,0, , , , 
2/16/2023 22:08,28.23,0, , , , 
2/16/2023 22:10,28.18,0, , , , 
2/16/2023 22:12,28.14,0, , , , 
2/16/2023 22:14,28.18,0, , , , 
2/16/2023 22:16,28.23,0, , , , 
2/16/2023 22:18,28.18,0, , , , 
2/16/2023 22:20,28.1,0, , , , 
2/16/2023 22:22,28.14,0, , , , 
2/16/2023 22:24,28.18,0, , , , 
2/16/2023 22:26,28.14,0, , , , 
2/16/2023 22:28,28.23,0, , , , 
2/16/2023 22:30,28.18,0, , , , 
2/16/2023 22:32,28.23,0, , , , 
2/16/2023 22:34,28.23,0, , , , 
2/16/2023 22:36,28.18,0, , , , 
2/16/2023 22:38,28.23,0, , , , 
2/16/2023 22:40,28.18,0, , , , 
2/16/2023 22:42,28.31,0, , , , 
2/16/2023 22:44,28.23,0, , , , 
2/16/2023 22:46,28.23,0, , , , 
2/16/2023 22:48,28.31,0, , , , 
2/16/2023 22:50,28.27,0, , , , 
2/16/2023 22:52,28.23,0, , , , 
2/16/2023 22:54,28.18,0, , , , 
2/16/2023 22:56,28.14,0, , , , 
2/16/2023 22:58,28.18,0, , , , 
2/16/2023 23:00,28.14,0, , , , 
2/16/2023 23:02,28.23,0, , , , 
2/16/2023 23:04,28.18,0, , , , 
2/16/2023 23:06,28.14,0, , , , 
2/16/2023 23:08,28.23,0, , , , 
2/16/2023 23:10,28.23,0, , , , 
2/16/2023 23:12,28.14,0, , , , 
2/16/2023 23:14,28.18,0, , , , 
2/16/2023 23:16,28.14,0, , , , 
2/16/2023 23:18,28.23,0, , , , 
2/16/2023 23:20,28.1,0, , , , 
2/16/2023 23:22,28.18,0, , , , 
2/16/2023 23:24,28.27,0, , , , 
2/16/2023 23:26,28.14,0, , , , 
2/16/2023 23:28,28.27,0, , , , 
2/16/2023 23:30,28.14,0, , , , 
2/16/2023 23:32,28.18,0, , , , 
2/16/2023 23:34,28.23,0, , , , 
2/16/2023 23:36,28.23,0, , , , 
2/16/2023 23:38,28.14,0, , , , 
2/16/2023 23:40,28.27,0, , , , 
2/16/2023 23:42,28.14,0, , , , 
2/16/2023 23:44,28.23,0, , , , 
2/16/2023 23:46,28.18,0, , , , 
2/16/2023 23:48,28.31,0, , , , 
2/16/2023 23:50,28.23,0, , , , 
2/16/2023 23:52,28.14,0, , , , 
2/16/2023 23:54,28.1,0, , , , 
2/16/2023 23:56,28.18,0, , , , 
2/16/2023 23:58,28.1,0, , , , 
2/17/2023 0:00,28.1,0, , , , 
2/17/2023 0:02,28.23,0, , , , 
2/17/2023 0:04,28.18,0, , , , 
2/17/2023 0:06,28.18,0, , , , 
2/17/2023 0:08,28.18,0, , , , 
2/17/2023 0:10,28.18,0, , , , 
2/17/2023 0:12,28.1,0, , , , 
2/17/2023 0:14,28.18,0, , , , 
2/17/2023 0:16,28.23,0, , , , 
2/17/2023 0:18,28.18,0, , , , 
2/17/2023 0:20,28.14,0, , , , 
2/17/2023 0:22,28.14,0, , , , 
2/17/2023 0:24,28.05,0, , , , 
2/17/2023 0:26,28.1,0, , , , 
2/17/2023 0:28,28.01,0, , , , 
