"Plot Title: CT_353_VarariSled"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 20739353, SEN S/N: 20739353)","Temp, °C (LGR S/N: 20739353, SEN S/N: 20739353)","Specific Conductance, μS/cm (LGR S/N: 20739353)","Salinity, ppt (LGR S/N: 20739353)"
8025,03/10/23 09:28:00 AM,40161.0,29.15,55380.3,36.7252
8026,03/10/23 09:30:00 AM,40153.7,29.17,55349.5,36.7021
8027,03/10/23 09:32:00 AM,40135.5,29.18,55314.0,36.6756
8028,03/10/23 09:34:00 AM,40161.0,29.18,55349.2,36.7019
8029,03/10/23 09:36:00 AM,40131.8,29.19,55298.6,36.6640
8030,03/10/23 09:38:00 AM,40168.2,29.19,55348.8,36.7016
8031,03/10/23 09:40:00 AM,40175.5,29.19,55358.9,36.7091
8032,03/10/23 09:42:00 AM,40164.6,29.20,55333.5,36.6901
8033,03/10/23 09:44:00 AM,40131.8,29.20,55288.2,36.6563
8034,03/10/23 09:46:00 AM,40146.4,29.23,55277.3,36.6481
8035,03/10/23 09:48:00 AM,40201.1,29.24,55342.4,36.6968
8036,03/10/23 09:50:00 AM,40161.0,29.24,55287.1,36.6555
8037,03/10/23 09:52:00 AM,40193.8,29.26,55311.7,36.6738
8038,03/10/23 09:54:00 AM,40230.3,29.26,55362.0,36.7114
8039,03/10/23 09:56:00 AM,40179.2,29.26,55291.5,36.6588
8040,03/10/23 09:58:00 AM,40164.6,29.29,55240.4,36.6205
8041,03/10/23 10:00:00 AM,40208.4,29.26,55331.8,36.6889
8042,03/10/23 10:02:00 AM,40193.8,29.29,55280.7,36.6506
8043,03/10/23 10:04:00 AM,40190.1,29.28,55285.9,36.6545
8044,03/10/23 10:06:00 AM,40197.4,29.29,55285.6,36.6543
8045,03/10/23 10:08:00 AM,40146.4,29.29,55215.4,36.6018
8046,03/10/23 10:10:00 AM,40161.0,29.31,55214.8,36.6014
8047,03/10/23 10:12:00 AM,40208.4,29.31,55280.1,36.6502
8048,03/10/23 10:14:00 AM,40204.7,29.33,55254.4,36.6310
8049,03/10/23 10:16:00 AM,40179.2,29.33,55219.3,36.6047
8050,03/10/23 10:18:00 AM,40182.8,29.34,55213.9,36.6007
8051,03/10/23 10:20:00 AM,40182.8,29.33,55224.2,36.6084
8052,03/10/23 10:22:00 AM,40204.7,29.34,55244.0,36.6232
8053,03/10/23 10:24:00 AM,40182.8,29.33,55224.2,36.6084
8054,03/10/23 10:26:00 AM,40197.4,29.33,55244.3,36.6234
8055,03/10/23 10:28:00 AM,40182.8,29.33,55224.2,36.6084
8056,03/10/23 10:30:00 AM,40182.8,29.33,55224.2,36.6084
8057,03/10/23 10:32:00 AM,40168.2,29.33,55204.1,36.5934
8058,03/10/23 10:34:00 AM,40175.5,29.31,55234.8,36.6163
8059,03/10/23 10:36:00 AM,40197.4,29.33,55244.3,36.6234
8060,03/10/23 10:38:00 AM,40204.7,29.33,55254.4,36.6310
8061,03/10/23 10:40:00 AM,40212.0,29.34,55254.1,36.6308
8062,03/10/23 10:42:00 AM,40197.4,29.34,55234.0,36.6157
8063,03/10/23 10:44:00 AM,40153.7,29.35,55163.5,36.5631
8064,03/10/23 10:46:00 AM,40226.7,29.35,55264.0,36.6382
8065,03/10/23 10:48:00 AM,40212.0,29.35,55243.8,36.6230
8066,03/10/23 10:50:00 AM,40208.4,29.35,55238.8,36.6193
8067,03/10/23 10:52:00 AM,40161.0,29.36,55163.3,36.5629
8068,03/10/23 10:54:00 AM,40197.4,29.39,55182.5,36.5772
8069,03/10/23 10:56:00 AM,40212.0,29.36,55233.5,36.6153
8070,03/10/23 10:58:00 AM,40182.8,29.39,55162.4,36.5622
8071,03/10/23 11:00:00 AM,40193.8,29.40,55167.2,36.5658
8072,03/10/23 11:02:00 AM,40193.8,29.40,55167.2,36.5658
8073,03/10/23 11:04:00 AM,40182.8,29.41,55141.8,36.5468
8074,03/10/23 11:06:00 AM,40208.4,29.42,55166.7,36.5654
8075,03/10/23 11:08:00 AM,40164.6,29.42,55106.5,36.5204
8076,03/10/23 11:10:00 AM,40208.4,29.45,55135.8,36.5424
8077,03/10/23 11:12:00 AM,40223.0,29.46,55145.6,36.5497
8078,03/10/23 11:14:00 AM,40237.6,29.48,55145.1,36.5493
8079,03/10/23 11:16:00 AM,40266.9,29.46,55205.9,36.5947
8080,03/10/23 11:18:00 AM,40204.7,29.50,55079.4,36.5002
8081,03/10/23 11:20:00 AM,40241.3,29.50,55129.6,36.5377
8082,03/10/23 11:22:00 AM,40223.0,29.50,55104.5,36.5189
8083,03/10/23 11:24:00 AM,40212.0,29.51,55079.1,36.5000
8084,03/10/23 11:26:00 AM,40266.9,29.52,55144.2,36.5486
8085,03/10/23 11:28:00 AM,40212.0,29.52,55068.9,36.4923
8086,03/10/23 11:30:00 AM,40281.5,29.55,55133.4,36.5405
8087,03/10/23 11:32:00 AM,40244.9,29.56,55072.9,36.4954
8088,03/10/23 11:34:00 AM,40215.7,29.55,55043.2,36.4731
8089,03/10/23 11:36:00 AM,40230.3,29.57,55042.7,36.4728
8090,03/10/23 11:38:00 AM,40244.9,29.56,55072.9,36.4954
8091,03/10/23 11:40:00 AM,40223.0,29.57,55032.7,36.4653
8092,03/10/23 11:42:00 AM,40259.6,29.58,55072.6,36.4951
8093,03/10/23 11:44:00 AM,40237.6,29.58,55042.4,36.4726
8094,03/10/23 11:46:00 AM,40266.9,29.61,55051.8,36.4796
8095,03/10/23 11:48:00 AM,40215.7,29.61,54981.7,36.4272
8096,03/10/23 11:50:00 AM,40266.9,29.63,55031.3,36.4643
8097,03/10/23 11:52:00 AM,40237.6,29.63,54991.2,36.4343
8098,03/10/23 11:54:00 AM,40259.6,29.63,55021.4,36.4568
8099,03/10/23 11:56:00 AM,40241.3,29.62,55006.5,36.4458
8100,03/10/23 11:58:00 AM,40244.9,29.63,55001.2,36.4418
8101,03/10/23 12:00:00 PM,40241.3,29.66,54965.6,36.4152
8102,03/10/23 12:02:00 PM,40255.9,29.64,55006.1,36.4454
8103,03/10/23 12:04:00 PM,40259.6,29.68,54970.2,36.4186
8104,03/10/23 12:06:00 PM,40259.6,29.69,54960.0,36.4110
8105,03/10/23 12:08:00 PM,40252.2,29.72,54919.2,36.3805
8106,03/10/23 12:10:00 PM,40226.7,29.72,54884.4,36.3545
8107,03/10/23 12:12:00 PM,40237.6,29.73,54889.1,36.3580
8108,03/10/23 12:14:00 PM,40266.9,29.72,54939.3,36.3956
8109,03/10/23 12:16:00 PM,40274.2,29.72,54949.3,36.4030
8110,03/10/23 12:18:00 PM,40281.5,29.73,54949.1,36.4028
8111,03/10/23 12:20:00 PM,40318.2,29.73,54999.2,36.4403
8112,03/10/23 12:22:00 PM,40252.2,29.74,54898.8,36.3653
8113,03/10/23 12:24:00 PM,40288.9,29.74,54949.0,36.4028
8114,03/10/23 12:26:00 PM,40296.2,29.75,54948.7,36.4026
8115,03/10/23 12:28:00 PM,40314.5,29.75,54973.7,36.4213
8116,03/10/23 12:30:00 PM,40288.9,29.75,54938.8,36.3951
8117,03/10/23 12:32:00 PM,40259.6,29.78,54868.2,36.3424
8118,03/10/23 12:34:00 PM,40281.5,29.79,54887.9,36.3571
8119,03/10/23 12:36:00 PM,40274.2,29.79,54877.9,36.3497
8120,03/10/23 12:38:00 PM,40314.5,29.82,54902.3,36.3679
8121,03/10/23 12:40:00 PM,40329.2,29.83,54912.2,36.3753
8122,03/10/23 12:42:00 PM,40310.9,29.85,54866.9,36.3415
8123,03/10/23 12:44:00 PM,40325.5,29.86,54876.6,36.3487
8124,03/10/23 12:46:00 PM,40310.9,29.89,54826.2,36.3111
8125,03/10/23 12:48:00 PM,40274.2,29.89,54776.2,36.2737
8126,03/10/23 12:50:00 PM,40318.2,29.90,54826.0,36.3109
8127,03/10/23 12:52:00 PM,40303.5,29.91,54795.8,36.2884
8128,03/10/23 12:54:00 PM,40343.9,29.90,54861.0,36.3371
8129,03/10/23 12:56:00 PM,40318.2,29.95,54775.2,36.2730
8130,03/10/23 12:58:00 PM,40351.2,29.95,54820.1,36.3065
8131,03/10/23 01:00:00 PM,40358.6,29.94,54840.4,36.3216
8132,03/10/23 01:02:00 PM,40402.7,29.95,54890.2,36.3589
8133,03/10/23 01:04:00 PM,40351.2,29.96,54810.0,36.2990
8134,03/10/23 01:06:00 PM,40380.6,29.97,54839.8,36.3213
8135,03/10/23 01:08:00 PM,40365.9,29.99,54799.5,36.2912
8136,03/10/23 01:10:00 PM,40332.9,30.00,54744.5,36.2501
8137,03/10/23 01:12:00 PM,40318.2,30.00,54724.5,36.2352
8138,03/10/23 01:14:00 PM,40380.6,30.01,54799.2,36.2909
8139,03/10/23 01:16:00 PM,40380.6,30.02,54789.1,36.2834
8140,03/10/23 01:18:00 PM,40365.9,30.05,54738.7,36.2458
8141,03/10/23 01:20:00 PM,40362.3,30.02,54764.2,36.2648
8142,03/10/23 01:22:00 PM,40362.3,30.05,54733.8,36.2421
8143,03/10/23 01:24:00 PM,40362.3,30.01,54774.3,36.2724
8144,03/10/23 01:26:00 PM,40380.6,30.04,54768.8,36.2682
8145,03/10/23 01:28:00 PM,40402.7,30.06,54778.6,36.2755
8146,03/10/23 01:30:00 PM,40421.1,30.06,54803.6,36.2942
8147,03/10/23 01:32:00 PM,40391.7,30.10,54723.1,36.2341
8148,03/10/23 01:34:00 PM,40377.0,30.06,54743.6,36.2495
8149,03/10/23 01:36:00 PM,40391.7,30.11,54713.0,36.2266
8150,03/10/23 01:38:00 PM,40432.2,30.06,54818.6,36.3054
8151,03/10/23 01:40:00 PM,40358.6,30.07,54708.5,36.2233
8152,03/10/23 01:42:00 PM,40380.6,30.07,54738.4,36.2456
8153,03/10/23 01:44:00 PM,40391.7,30.10,54723.1,36.2341
8154,03/10/23 01:46:00 PM,40417.4,30.10,54758.0,36.2602
8155,03/10/23 01:48:00 PM,40402.7,30.08,54758.3,36.2604
8156,03/10/23 01:50:00 PM,40402.7,30.12,54717.8,36.2302
8157,03/10/23 01:52:00 PM,40402.7,30.11,54727.9,36.2377
8158,03/10/23 01:54:00 PM,40424.8,30.11,54757.9,36.2601
8159,03/10/23 01:56:00 PM,40402.7,30.11,54727.9,36.2377
8160,03/10/23 01:58:00 PM,40402.7,30.13,54707.7,36.2226
8161,03/10/23 02:00:00 PM,40391.7,30.11,54713.0,36.2266
8162,03/10/23 02:02:00 PM,40402.7,30.13,54707.7,36.2226
8163,03/10/23 02:04:00 PM,40373.3,30.12,54677.9,36.2004
8164,03/10/23 02:06:00 PM,40424.8,30.16,54707.4,36.2224
8165,03/10/23 02:08:00 PM,40362.3,30.17,54612.5,36.1516
8166,03/10/23 02:10:00 PM,40439.6,30.16,54727.4,36.2374
8167,03/10/23 02:12:00 PM,40435.9,30.18,54702.2,36.2185
8168,03/10/23 02:14:00 PM,40362.3,30.17,54612.5,36.1516
8169,03/10/23 02:16:00 PM,40388.0,30.20,54617.1,36.1550
8170,03/10/23 02:18:00 PM,40380.6,30.20,54607.1,36.1475
8171,03/10/23 02:20:00 PM,40395.4,30.20,54627.1,36.1625
8172,03/10/23 02:22:00 PM,40432.2,30.22,54656.8,36.1847
8173,03/10/23 02:24:00 PM,40417.4,30.23,54626.7,36.1622
8174,03/10/23 02:26:00 PM,40384.3,30.23,54581.8,36.1287
8175,03/10/23 02:28:00 PM,40391.7,30.24,54581.8,36.1287
8176,03/10/23 02:30:00 PM,40421.1,30.23,54631.7,36.1659
8177,03/10/23 02:32:00 PM,40417.4,30.26,54596.4,36.1396
8178,03/10/23 02:34:00 PM,40365.9,30.27,54516.7,36.0801
8179,03/10/23 02:36:00 PM,40476.5,30.31,54626.0,36.1617
8180,03/10/23 02:38:00 PM,40432.2,30.28,54596.3,36.1395
8181,03/10/23 02:40:00 PM,40417.4,30.29,54566.2,36.1171
8182,03/10/23 02:42:00 PM,40424.8,30.29,54576.2,36.1246
8183,03/10/23 02:44:00 PM,40454.3,30.27,54636.3,36.1694
8184,03/10/23 02:46:00 PM,40432.2,30.32,54556.1,36.1095
8185,03/10/23 02:48:00 PM,40410.1,30.28,54566.4,36.1172
8186,03/10/23 02:50:00 PM,40465.4,30.33,54590.9,36.1355
8187,03/10/23 02:52:00 PM,40406.4,30.27,54571.5,36.1210
8188,03/10/23 02:54:00 PM,40461.7,30.31,54606.0,36.1468
8189,03/10/23 02:56:00 PM,40439.6,30.33,54556.0,36.1095
8190,03/10/23 02:58:00 PM,40461.7,30.35,54565.8,36.1168
8191,03/10/23 03:00:00 PM,40454.3,30.33,54575.9,36.1243
8192,03/10/23 03:02:00 PM,40454.3,30.34,54565.8,36.1168
8193,03/10/23 03:04:00 PM,40458.0,30.35,54560.8,36.1130
8194,03/10/23 03:06:00 PM,40480.2,30.35,54590.8,36.1354
8195,03/10/23 03:08:00 PM,40435.9,30.32,54561.1,36.1132
8196,03/10/23 03:10:00 PM,40450.6,30.37,54530.7,36.0906
8197,03/10/23 03:12:00 PM,40494.9,30.32,54640.9,36.1728
8198,03/10/23 03:14:00 PM,40465.4,30.35,54570.8,36.1205
8199,03/10/23 03:16:00 PM,40494.9,30.32,54640.9,36.1728
8200,03/10/23 03:18:00 PM,40458.0,30.33,54580.9,36.1280
8201,03/10/23 03:20:00 PM,40424.8,30.33,54536.0,36.0946
8202,03/10/23 03:22:00 PM,40450.6,30.37,54530.7,36.0906
8203,03/10/23 03:24:00 PM,40435.9,30.39,54490.7,36.0608
8204,03/10/23 03:26:00 PM,40458.0,30.37,54540.7,36.0980
8205,03/10/23 03:28:00 PM,40458.0,30.43,54480.5,36.0531
8206,03/10/23 03:30:00 PM,40450.6,30.38,54520.6,36.0831
8207,03/10/23 03:32:00 PM,40450.6,30.38,54520.6,36.0831
8208,03/10/23 03:34:00 PM,40450.6,30.34,54560.8,36.1131
8209,03/10/23 03:36:00 PM,40443.2,30.39,54500.6,36.0681
8210,03/10/23 03:38:00 PM,40458.0,30.37,54540.7,36.0980
8211,03/10/23 03:40:00 PM,40443.2,30.39,54500.6,36.0681
8212,03/10/23 03:42:00 PM,40454.3,30.37,54535.7,36.0943
8213,03/10/23 03:44:00 PM,40424.8,30.32,54546.1,36.1020
8214,03/10/23 03:46:00 PM,40491.2,30.40,54555.4,36.1090
8215,03/10/23 03:48:00 PM,40465.4,30.37,54550.7,36.1055
8216,03/10/23 03:50:00 PM,40421.1,30.39,54470.8,36.0459
8217,03/10/23 03:52:00 PM,40395.4,30.38,54446.1,36.0275
8218,03/10/23 03:54:00 PM,40450.6,30.39,54510.6,36.0756
8219,03/10/23 03:56:00 PM,40465.4,30.39,54530.6,36.0905
8220,03/10/23 03:58:00 PM,40483.8,30.40,54545.4,36.1015
8221,03/10/23 04:00:00 PM,40483.8,30.38,54565.5,36.1165
8222,03/10/23 04:02:00 PM,40450.6,30.37,54530.7,36.0906
8223,03/10/23 04:04:00 PM,40450.6,30.38,54520.6,36.0831
8224,03/10/23 04:06:00 PM,40435.9,30.35,54530.9,36.0907
8225,03/10/23 04:08:00 PM,40413.8,30.37,54481.0,36.0535
8226,03/10/23 04:10:00 PM,40439.6,30.35,54535.9,36.0945
8227,03/10/23 04:12:00 PM,40450.6,30.33,54570.9,36.1206
8228,03/10/23 04:14:00 PM,40454.3,30.32,54586.0,36.1318
8229,03/10/23 04:16:00 PM,40435.9,30.32,54561.1,36.1132
8230,03/10/23 04:18:00 PM,40454.3,30.35,54555.8,36.1093
8231,03/10/23 04:20:00 PM,40439.6,30.37,54515.8,36.0795
8232,03/10/23 04:22:00 PM,40421.1,30.35,54510.9,36.0758
8233,03/10/23 04:24:00 PM,40435.9,30.33,54551.0,36.1057
8234,03/10/23 04:26:00 PM,40450.6,30.31,54591.0,36.1356
8235,03/10/23 04:28:00 PM,40417.4,30.31,54546.1,36.1021
8236,03/10/23 04:30:00 PM,40446.9,30.28,54616.2,36.1544
8237,03/10/23 04:32:00 PM,40417.4,30.26,54596.4,36.1396
8238,03/10/23 04:34:00 PM,40421.1,30.29,54571.2,36.1208
8239,03/10/23 04:36:00 PM,40432.2,30.28,54596.3,36.1395
8240,03/10/23 04:38:00 PM,40336.5,30.23,54517.1,36.0804
8241,03/10/23 04:40:00 PM,40410.1,30.23,54616.8,36.1548
8242,03/10/23 04:42:00 PM,40439.6,30.26,54626.5,36.1620
8243,03/10/23 04:44:00 PM,40395.4,30.21,54617.0,36.1550
8244,03/10/23 04:46:00 PM,40432.2,30.23,54646.7,36.1771
8245,03/10/23 04:48:00 PM,40432.2,30.23,54646.7,36.1771
8246,03/10/23 04:50:00 PM,40432.2,30.22,54656.8,36.1847
8247,03/10/23 04:52:00 PM,40377.0,30.20,54602.2,36.1439
8248,03/10/23 04:54:00 PM,40417.4,30.20,54656.9,36.1848
8249,03/10/23 04:56:00 PM,40391.7,30.23,54591.9,36.1362
8250,03/10/23 04:58:00 PM,40347.6,30.21,54552.3,36.1067
8251,03/10/23 05:00:00 PM,40395.4,30.23,54596.9,36.1399
8252,03/10/23 05:02:00 PM,40395.4,30.22,54607.0,36.1475
8253,03/10/23 05:04:00 PM,40450.6,30.21,54691.8,36.2108
8254,03/10/23 05:06:00 PM,40384.3,30.16,54652.4,36.1814
8255,03/10/23 05:08:00 PM,40410.1,30.16,54687.4,36.2075
8256,03/10/23 05:10:00 PM,40435.9,30.17,54712.3,36.2261
8257,03/10/23 05:12:00 PM,40369.6,30.17,54622.4,36.1590
8258,03/10/23 05:14:00 PM,40446.9,30.15,54747.4,36.2523
8259,03/10/23 05:16:00 PM,40450.6,30.11,54793.0,36.2863
8260,03/10/23 05:18:00 PM,40450.6,30.13,54772.7,36.2712
8261,03/10/23 05:20:00 PM,40406.4,30.13,54712.7,36.2264
8262,03/10/23 05:22:00 PM,40432.2,30.12,54757.9,36.2601
8263,03/10/23 05:24:00 PM,40435.9,30.15,54732.5,36.2412
8264,03/10/23 05:26:00 PM,40480.2,30.13,54812.9,36.3011
8265,03/10/23 05:28:00 PM,40439.6,30.08,54808.4,36.2978
8266,03/10/23 05:30:00 PM,40410.1,30.11,54738.0,36.2452
8267,03/10/23 05:32:00 PM,40417.4,30.08,54778.3,36.2753
8268,03/10/23 05:34:00 PM,40388.0,30.10,54718.1,36.2304
8269,03/10/23 05:36:00 PM,40402.7,30.08,54758.3,36.2604
8270,03/10/23 05:38:00 PM,40388.0,30.07,54748.5,36.2531
8271,03/10/23 05:40:00 PM,40421.1,30.06,54803.6,36.2942
8272,03/10/23 05:42:00 PM,40391.7,30.04,54783.9,36.2795
8273,03/10/23 05:44:00 PM,40391.7,30.05,54773.8,36.2719
8274,03/10/23 05:46:00 PM,40391.7,30.02,54804.2,36.2946
8275,03/10/23 05:48:00 PM,40413.8,30.05,54803.8,36.2943
8276,03/10/23 05:50:00 PM,40413.8,30.00,54854.5,36.3322
8277,03/10/23 05:52:00 PM,40380.6,30.01,54799.2,36.2909
8278,03/10/23 05:54:00 PM,40388.0,29.99,54829.6,36.3136
8279,03/10/23 05:56:00 PM,40417.4,30.00,54859.4,36.3359
8280,03/10/23 05:58:00 PM,40446.9,30.01,54889.4,36.3583
8281,03/10/23 06:00:00 PM,40402.7,29.97,54869.9,36.3437
8282,03/10/23 06:02:00 PM,40358.6,29.97,54809.9,36.2989
8283,03/10/23 06:04:00 PM,40377.0,29.93,54875.6,36.3479
8284,03/10/23 06:06:00 PM,40421.1,29.95,54915.3,36.3776
8285,03/10/23 06:08:00 PM,40347.6,29.95,54815.2,36.3029
8286,03/10/23 06:10:00 PM,40384.3,29.97,54844.9,36.3250
8287,03/10/23 06:12:00 PM,40428.5,29.94,54935.5,36.3927
8288,03/10/23 06:14:00 PM,40399.0,29.93,54905.5,36.3703
8289,03/10/23 06:16:00 PM,40354.9,29.91,54865.8,36.3407
8290,03/10/23 06:18:00 PM,40384.3,29.90,54916.0,36.3782
8291,03/10/23 06:20:00 PM,40446.9,29.91,54991.1,36.4343
8292,03/10/23 06:22:00 PM,40384.3,29.86,54956.8,36.4086
8293,03/10/23 06:24:00 PM,40399.0,29.88,54956.4,36.4083
8294,03/10/23 06:26:00 PM,40399.0,29.88,54956.4,36.4083
8295,03/10/23 06:28:00 PM,40399.0,29.86,54976.8,36.4236
8296,03/10/23 06:30:00 PM,40424.8,29.89,54981.4,36.4270
8297,03/10/23 06:32:00 PM,40402.7,29.85,54992.1,36.4350
8298,03/10/23 06:34:00 PM,40432.2,29.85,55032.3,36.4650
8299,03/10/23 06:36:00 PM,40443.2,29.85,55047.3,36.4762
8300,03/10/23 06:38:00 PM,40417.4,29.84,55022.3,36.4576
8301,03/10/23 06:40:00 PM,40384.3,29.85,54967.0,36.4162
8302,03/10/23 06:42:00 PM,40417.4,29.82,55042.8,36.4728
8303,03/10/23 06:44:00 PM,40432.2,29.84,55042.5,36.4726
8304,03/10/23 06:46:00 PM,40395.4,29.83,55002.5,36.4428
8305,03/10/23 06:48:00 PM,40424.8,29.80,55073.3,36.4956
8306,03/10/23 06:50:00 PM,40424.8,29.83,55042.6,36.4727
8307,03/10/23 06:52:00 PM,40446.9,29.79,55113.7,36.5258
8308,03/10/23 06:54:00 PM,40395.4,29.77,55063.8,36.4886
8309,03/10/23 06:56:00 PM,40432.2,29.74,55144.8,36.5491
8310,03/10/23 06:58:00 PM,40354.9,29.79,54988.1,36.4320
8311,03/10/23 07:00:00 PM,40395.4,29.77,55063.8,36.4886
8312,03/10/23 07:02:00 PM,40399.0,29.77,55068.7,36.4922
8313,03/10/23 07:04:00 PM,40325.5,29.78,54958.1,36.4096
8314,03/10/23 07:06:00 PM,40354.9,29.77,55008.5,36.4472
8315,03/10/23 07:08:00 PM,40358.6,29.74,55044.2,36.4739
8316,03/10/23 07:10:00 PM,40358.6,29.75,55034.0,36.4663
8317,03/10/23 07:12:00 PM,40343.9,29.72,55044.6,36.4742
8318,03/10/23 07:14:00 PM,40358.6,29.72,55064.7,36.4892
8319,03/10/23 07:16:00 PM,40340.2,29.73,55029.3,36.4628
8320,03/10/23 07:18:00 PM,40369.6,29.73,55069.5,36.4928
8321,03/10/23 07:20:00 PM,40369.6,29.72,55079.7,36.5004
8322,03/10/23 07:22:00 PM,40340.2,29.69,55070.2,36.4933
8323,03/10/23 07:24:00 PM,40325.5,29.71,55029.7,36.4630
8324,03/10/23 07:26:00 PM,40325.5,29.69,55050.1,36.4783
8325,03/10/23 07:28:00 PM,40310.9,29.69,55030.2,36.4634
8326,03/10/23 07:30:00 PM,40285.2,29.69,54995.0,36.4371
8327,03/10/23 07:32:00 PM,40340.2,29.67,55090.7,36.5086
8328,03/10/23 07:34:00 PM,40325.5,29.67,55070.6,36.4936
8329,03/10/23 07:36:00 PM,40310.9,29.67,55050.6,36.4787
8330,03/10/23 07:38:00 PM,40244.9,29.64,54991.0,36.4341
8331,03/10/23 07:40:00 PM,40310.9,29.66,55060.9,36.4863
8332,03/10/23 07:42:00 PM,40296.2,29.66,55040.7,36.4713
8333,03/10/23 07:44:00 PM,40237.6,29.64,54981.0,36.4267
8334,03/10/23 07:46:00 PM,40288.9,29.63,55061.5,36.4868
8335,03/10/23 07:48:00 PM,40274.2,29.63,55041.3,36.4718
8336,03/10/23 07:50:00 PM,40252.2,29.63,55011.2,36.4493
8337,03/10/23 07:52:00 PM,40270.5,29.62,55046.5,36.4756
8338,03/10/23 07:54:00 PM,40270.5,29.61,55056.8,36.4833
8339,03/10/23 07:56:00 PM,40255.9,29.61,55036.8,36.4683
8340,03/10/23 07:58:00 PM,40259.6,29.62,55031.6,36.4645
8341,03/10/23 08:00:00 PM,40226.7,29.60,55007.0,36.4461
8342,03/10/23 08:02:00 PM,40197.4,29.60,54966.9,36.4161
8343,03/10/23 08:04:00 PM,40215.7,29.60,54991.9,36.4348
8344,03/10/23 08:06:00 PM,40186.5,29.60,54951.9,36.4050
8345,03/10/23 08:08:00 PM,40219.3,29.58,55017.3,36.4538
8346,03/10/23 08:10:00 PM,40197.4,29.57,54997.6,36.4391
8347,03/10/23 08:12:00 PM,40161.0,29.57,54947.7,36.4018
8348,03/10/23 08:14:00 PM,40168.2,29.57,54957.5,36.4092
8349,03/10/23 08:16:00 PM,40168.2,29.57,54957.5,36.4092
8350,03/10/23 08:18:00 PM,40171.9,29.56,54972.9,36.4206
8351,03/10/23 08:20:00 PM,40161.0,29.56,54957.9,36.4094
8352,03/10/23 08:22:00 PM,40157.3,29.55,54963.1,36.4133
8353,03/10/23 08:24:00 PM,40131.8,29.56,54917.9,36.3795
8354,03/10/23 08:26:00 PM,40150.0,29.53,54973.5,36.4211
8355,03/10/23 08:28:00 PM,40120.9,29.53,54933.6,36.3913
8356,03/10/23 08:30:00 PM,40099.1,29.52,54914.0,36.3766
8357,03/10/23 08:32:00 PM,40084.5,29.52,54893.9,36.3617
8358,03/10/23 08:34:00 PM,40084.5,29.51,54904.2,36.3693
8359,03/10/23 08:36:00 PM,40044.6,29.50,54859.6,36.3360
8360,03/10/23 08:38:00 PM,40033.7,29.51,54834.4,36.3172
8361,03/10/23 08:40:00 PM,40088.2,29.50,54919.5,36.3807
8362,03/10/23 08:42:00 PM,40062.8,29.50,54884.6,36.3547
8363,03/10/23 08:44:00 PM,40073.7,29.50,54899.6,36.3659
8364,03/10/23 08:46:00 PM,40041.0,29.48,54875.1,36.3476
8365,03/10/23 08:48:00 PM,40033.7,29.48,54865.1,36.3401
8366,03/10/23 08:50:00 PM,40004.8,29.48,54825.4,36.3105
8367,03/10/23 08:52:00 PM,40012.0,29.45,54866.0,36.3408
8368,03/10/23 08:54:00 PM,40012.0,29.46,54855.8,36.3332
8369,03/10/23 08:56:00 PM,40004.8,29.47,54835.7,36.3182
8370,03/10/23 08:58:00 PM,40015.6,29.45,54871.0,36.3445
8371,03/10/23 09:00:00 PM,40048.2,29.45,54915.7,36.3779
8372,03/10/23 09:02:00 PM,39986.7,29.45,54831.3,36.3149
8373,03/10/23 09:04:00 PM,40001.1,29.44,54861.3,36.3373
8374,03/10/23 09:06:00 PM,39983.0,29.44,54836.4,36.3187
8375,03/10/23 09:08:00 PM,39986.7,29.42,54862.0,36.3378
8376,03/10/23 09:10:00 PM,40041.0,29.41,54946.8,36.4012
8377,03/10/23 09:12:00 PM,39990.3,29.41,54877.1,36.3491
8378,03/10/23 09:14:00 PM,39997.5,29.41,54887.0,36.3565
8379,03/10/23 09:16:00 PM,39986.7,29.40,54882.4,36.3531
8380,03/10/23 09:18:00 PM,39986.7,29.40,54882.4,36.3531
8381,03/10/23 09:20:00 PM,39983.0,29.37,54908.1,36.3722
8382,03/10/23 09:22:00 PM,39954.1,29.39,54847.9,36.3273
8383,03/10/23 09:24:00 PM,40004.8,29.37,54938.1,36.3946
8384,03/10/23 09:26:00 PM,40012.0,29.37,54948.0,36.4020
8385,03/10/23 09:28:00 PM,39983.0,29.36,54918.4,36.3799
8386,03/10/23 09:30:00 PM,40019.2,29.36,54968.2,36.4171
8387,03/10/23 09:32:00 PM,39997.5,29.35,54948.6,36.4025
8388,03/10/23 09:34:00 PM,39968.6,29.35,54908.8,36.3728
8389,03/10/23 09:36:00 PM,39983.0,29.34,54938.9,36.3952
8390,03/10/23 09:38:00 PM,40015.6,29.34,54983.7,36.4287
8391,03/10/23 09:40:00 PM,40012.0,29.33,54989.1,36.4327
8392,03/10/23 09:42:00 PM,39990.3,29.33,54959.2,36.4104
8393,03/10/23 09:44:00 PM,40019.2,29.31,55019.5,36.4555
8394,03/10/23 09:46:00 PM,39997.5,29.31,54989.6,36.4331
8395,03/10/23 09:48:00 PM,39939.7,29.30,54920.3,36.3813
8396,03/10/23 09:50:00 PM,39957.7,29.30,54945.1,36.3999
8397,03/10/23 09:52:00 PM,39997.5,29.30,54999.9,36.4408
8398,03/10/23 09:54:00 PM,39954.1,29.29,54950.4,36.4038
